,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,mutation_reference
0_45000_30,-0.002248759597071,-0.0144677050587974,-0.0038439696618039,-0.0013677812283949,0.0057272277774213,0.0015617795992299,0.0001212703200509,0.0043391055850443,0.0029514646612936,0.0029308697156762,-0.0007246628124226,0.0065824112323546,6.253107875540346e-06,-0.0005876222884024,0.0029165972944383,-0.0035368264052067,-0.0001503667963273,0.0012750849718907,-0.0009616902413012,0.0007259440055142,0.0026937915473192,-0.0079077285604709,0.0083290971251655,-0.003388094811906,0.0079068950143474,-0.0405388006579955,0.0035971088672213,0.0072389580003418,0.0047927956358108,0.0006524575214356,0.0045144271511962,-0.0015673943039933,0.0019570973940574,0.0017607613495191,-0.001582637698895,0.0001850574809024,-0.011245714968579,0.0022111083516147,-0.0010934363077466,-0.0010501601112821,0.0007996260252392,-0.0025716611620595,-0.0017795303404509,0.0033350398388303,0.003974858431892,0.0052076380515412,N
1_45000_30,0.0008163717363358,0.0002486391646004,0.0005853265741231,4.55763875253663e-05,-0.0002032310265803,0.0046210091867812,-0.0034153533033096,0.0067139243073922,-0.0007272457682789,-0.0012702154292422,0.0199460554501648,0.0032441338077377,0.0003446098383193,0.002737992913991,0.008793214920273,0.004402411386092,0.0009601728910527,0.0030623391329201,0.0075201347060678,0.0017706151835519,-0.0016279800857404,0.0054506754167875,-0.0048859247827019,-0.000238410896757,0.0006742815655602,-0.0230328107258511,0.0021328594693229,-0.0006340400707707,0.0027041285431694,-0.0038877248326546,0.0028836872153479,-0.0026466922333261,-0.0034017274336573,0.0007052754762541,-0.0368105859119561,-0.0002515551575983,-0.0233332744321787,-0.0028199375738597,-0.0013359346679571,0.0015684441360221,0.0021943342859371,-0.00271668823805,-0.0039677952413242,-0.0014837580185027,-0.0013493835439956,-0.0008948235790614,N
2_45000_30,0.0014542783195979,0.0002732777154305,-0.0001528962805021,-0.000783556893479,0.0036970060543807,-0.0012345732873422,-0.0008530457025704,0.0008863920429566,0.001395502578965,-0.0038973270808415,0.0018015073799303,0.0009929593864162,-0.0015868134848491,0.0006762967924027,0.002219490786249,0.0036320027202514,-0.0006926841254339,0.0039869114872207,0.0021395868757851,0.0042455721967407,-0.0057605092166565,0.0003312268569637,-0.0020707544655991,-0.0017332533575276,-0.005653832029298,-0.0211375234690768,0.0023941170569252,0.0153918709092066,-0.0030315215175635,-0.0006368950634503,0.0026385748614815,-0.002791289614843,0.0003546749916336,-0.0008447265893309,-0.0373072373446842,-0.0065965897992895,0.0095589088993989,-0.0015856848014507,0.001251660523695,0.001986089918154,0.0006522694715901,0.0006209533280114,0.0012658369792043,0.0023183946628809,0.0013356656432921,0.007920677560319,N
3_45000_30,0.0028565232798989,-0.0017418726840652,0.0025516063978125,-0.0009279973478982,3.570601838516511e-05,0.0005656759282709,0.0005651252219199,0.0044931459193311,0.0032971874606422,-0.0153787902740998,-0.0227705924465331,-0.0015809590586874,0.0013432339488389,0.0009390570940358,-0.000926314596716,-0.0004383090316574,0.001931728303062,0.014182768043312,-0.0028594740642556,-0.0027791862037974,-0.0016875839423864,-0.0028288416079628,-0.0006904739759694,-0.0151960733401485,-0.0169230251276808,-0.001395752114629,0.0210618501372743,0.0021557831654903,-0.0184010997259507,6.315343524782403e-05,-0.0056423963982788,0.0026719106933314,0.0034867952041928,-0.0009870448042797,0.0034162792894392,0.0026715143669054,-0.0232623425439782,-0.0006109120707846,0.0004288445400878,-9.727798711111776e-05,0.0038663681594255,0.0028784868943328,0.0005845832815214,-0.0001632376491669,0.000452242347513,-0.0064320993754273,N
4_45000_30,0.0001726985350503,-0.0013658058082294,-0.0026514940211001,-0.0009439777429722,-0.0008932958377432,0.0020123574475898,-0.0027156910383802,0.0054624992431708,0.0111954216836245,-0.0065317472325377,0.0527442742161481,0.0040888366166313,-0.0015581014987143,-0.0014296828794423,0.0005857407899223,-0.0111229079321083,-0.0007681914435068,-0.001747265758628,0.0010534936653622,-0.0015607138457451,-0.002026466093036,-0.0069812630487335,0.0145886501641841,-0.014822475246795,0.0037340304114721,-0.0489749777773346,-0.0004795646917461,0.0061584362848924,0.0176861317851417,-0.0043368944399986,-0.0007568918530363,-0.0016566404021468,-0.0081844466297806,-0.0085169321923639,-0.014497595078757,-0.0063070426007328,-0.0106335637959496,-0.0040409575657088,-0.0025483502427663,0.001439545112758,-0.0026566195475556,-0.0021345794273333,0.0029394861359946,-0.0001843377232557,-0.0006367713506341,0.0050969079591195,N
5_45000_30,-0.0013901795752186,0.0007336320546767,-0.0006600622436472,0.0025336514236341,0.0015383608708052,0.0001312200967892,0.0003579366342861,0.0010766335041171,-0.000896287421726,0.0008929809726046,0.0086270384916167,0.0067556354266323,-0.0062264075463602,0.0026056055123962,0.0099517703964335,0.0086726732234276,-0.0052305495984539,0.0039519369446246,0.0162678221282464,0.0076252310388674,-0.0035978571910664,-0.0015053104358978,-0.015278439795356,-0.0184758559632882,-0.0028167474283751,-0.0075838822647963,0.010378519959502,0.001196219208277,0.0087133865086452,-0.0012823249951974,0.0002934521385626,-0.0043352234088051,-0.0053443317485886,-0.0002633710654957,-0.017522070847241,0.002164553248857,-0.0200998542954453,0.0011265209372969,-0.0009158685506361,-0.0001158105452365,-0.004290962958843,-0.0011730511800095,-0.0005195511826339,-0.0012933356146673,-0.0003478783642805,-0.0089278792751725,N
6_45000_30,-0.0004280376789284,-0.0014132019141629,0.0001453056025083,1.1059158231932169e-05,0.0016024061251601,-0.0008565572617362,-0.0004106153456291,-0.0005311643455224,0.0047932533703496,-0.0175068569290353,-0.0094157276058098,-0.000996120924668,-0.0006131451723801,0.0005912970932641,-0.0026884471918415,-0.0050238770244498,0.0001776601992652,0.0010516015012308,-0.0030663776115477,-0.003434313988504,0.0007054918305788,0.0014146621531855,0.0011684293043835,-0.0089949010190267,0.0068427987990189,0.0282916580821444,0.0041128141506762,0.0030434018926363,-0.0032634866152149,-0.0006859049092633,-0.0199199544590116,0.0010292036020847,-0.001030490727446,0.0020403702128758,0.0045905251898416,5.733134198057424e-05,-0.0057331765762526,-0.0006613780684964,5.828850051182429e-05,-0.0005770996972806,0.0004871701179381,0.0005080083547521,0.0011347790839245,-0.0005276440923508,0.000296370254997,0.0024082580206582,N
7_45000_30,0.0004366088171311,0.0013327806819005,0.0006053159261267,-0.0027588278308103,0.0014156470392571,-0.0002901047316276,-9.964077556662094e-05,-0.0012619623467285,-2.868388308749242e-05,-0.0047895272074075,-0.0058445918872883,-0.0001546883139744,-0.0016444728906194,0.0022193705609423,-0.0018298740707861,-0.0028000479258273,0.0002620605163664,0.0051630483292063,-0.0026909907465687,-0.0035981243504,0.0016778486928241,-0.0002496278351903,-0.0002726915247659,2.51431634135012e-05,0.0023822688016947,0.0030549193147458,0.0012974173256702,0.0219059421147075,-0.0004058620127661,0.0009181130345518,-0.0010310022741005,0.0011334891826303,0.0002660094957635,0.0029027816841987,-0.015721717312077,0.0008548266733892,-0.023086575497839,7.924107621466028e-05,0.0001929594159597,0.0007385124942551,-0.0014460257686885,-7.163461997966529e-05,2.141810226902225e-05,-0.000376847904871,-0.0027631722420525,-0.0020906804393772,N
8_45000_30,0.0004004077620805,-0.0016452826178607,0.0004584488682123,0.0003458974245088,4.392231121179056e-05,0.0001431680736243,-0.0003348558069441,-0.0002878208653599,0.0036896870435306,-0.0208502428101664,-0.0123832590627559,0.0015197302308649,-0.000618283037386,0.0006939706384128,-0.0059256332928414,-0.0054124968624778,-0.0007179669301892,0.0006279921721439,-0.0046654985122222,-0.0016699386156915,0.0017469555095897,1.7877480760050285e-05,0.0005796418222888,-0.0060548531300155,0.0040791846694483,0.0317178792836696,0.0031916291271855,0.0020411892753163,-0.0019859417994273,-0.000601870791657,-0.0175554203540486,0.0006184510664322,-0.0006278767306463,0.0023376412970264,0.0010518988193083,-0.0019405856322723,0.0039462281300237,-0.000227541302912,0.0002356762682795,-0.0002485283581869,-4.857664906509149e-05,0.0001125191672938,0.0004631961315514,-0.000825257058459,0.0006581341789532,0.000783018779268,N
9_45000_30,-0.0008258658948731,-3.1493327183081034e-05,-0.0003056869163009,-0.00287424907738,-0.0023823446177253,-2.670722816420319e-05,0.0001011305796362,-0.0038167904507319,0.0014205908937258,-0.0027017103781093,-0.0030674725216516,0.0019141864697802,-0.0011830104792158,0.0050362536229239,-0.0018269879122013,-0.0019086578386109,0.0008829871368202,0.0114398679021048,-0.0051879047120083,-0.0002112371691239,-0.0060539033616898,0.0015223514610278,-0.0032104980042548,-0.0038060981116932,0.0060115705996219,-0.0057921176998598,-0.0073629892753785,0.0193171366314419,0.0066643367745376,-0.0020377813604873,-0.0035791057622305,-0.004175532980374,0.001218541838428,-0.0001809857502543,-0.0241427593126783,0.0047674113411069,-0.0106006112167746,0.0001285652267386,-0.0001157593637138,2.093413062926299e-06,-0.0020247899425637,0.0004489308838243,0.0001008256199249,-0.0014665440523606,0.0002891021300961,0.0023307952080796,N
