,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
10_1,0.0028232075533785143,-0.0030500124889535707,-0.0032451365441285122,-0.01033362432196134,-0.0017151648960356215,0.0007640668560248961,-0.001103590143475008,-0.0034053221884730294,-0.005635830675586202,0.2967743118049268,0.014435845686650295,0.4050730341619341,0.0010633013074682804,-0.001390417014197734,0.005245658026695221,-0.0010101952713266948,-0.003533119542330622,-0.00037011479365530776,0.0006674402962125339,-0.029767740839453233,0.004142353232783922,0.007275956322310598,0.016084680595933983,0.049811542047665976,-0.00116447626780373,1.092599447284769,0.04470243523894141,-0.05355322087784655,-0.046059617114001715,-0.0052710374660054566,0.01617499090982256,-0.004973832149503769,0.014090800956552282,-0.0036315317169545794,0.11406888652967624,-0.017573379008657426,0.08190027462460135,-0.0013202472903591236,-0.0037564440935517187,-0.0032950493632828435,-0.0006081278305866229,0.008672643662536879,0.001623706978396016,-0.0033920137893382295,-0.002458018068052411,-0.01188520690460796
10_2,0.0010438810101795362,-0.002547502762754025,-0.0022439136583015666,-0.0007538048260237032,-0.00035720750225948797,-0.000811953402291976,-0.0023615939354272243,-0.0032227748698722314,-0.008762839892729848,0.2908438236963604,0.007980487245307014,0.40409599288788484,0.003954101980938946,0.00657550442846903,0.01716625685115698,-0.002101968909940747,0.006260442565636103,0.005279288983713978,0.0021780773187797453,0.020606538410208305,0.004245629277916179,0.0009570980865963717,0.02276820092384009,0.032571682213194356,0.022657670362705246,1.4646302876321675,0.08913911907481979,-0.07844268695222213,-0.03123933820493679,-0.002339014667824641,-0.0011218842566694603,-0.003705241332733366,0.019211790769732246,-0.005663754982602805,0.11752627403232763,-0.01424518852872987,0.08099263852303404,-0.0005740985324831836,-0.0034417503717355186,-0.002078734427434389,-0.0001798711731662157,0.006157182774783499,0.0019906969390872183,-0.006764649456168761,-0.002269116521346228,-0.01579381998554012
10_4,0.003995642085195521,0.0002644433987814377,0.0032334827597718706,0.0030589829360540845,0.00046802098581560643,0.005722331512865708,0.003198015666797073,-0.002696939257031823,-0.001156714385068116,0.3567200674307368,0.04372610427322903,0.4116828334054247,0.0034121296701153515,0.007158257681017437,0.012631555679957523,-0.0019276000484191261,0.009015906599137908,0.004116560415909472,0.0016500703320342426,0.018227097002066463,0.004105323464642753,0.0012405057983124203,0.013926927396170144,0.06980498254282078,-0.004803347027631194,1.413328402732619,0.10305433699380297,-0.07171169228815273,-0.03777092090237798,-0.003819095611107478,-0.021268362482191067,-0.004121193238621266,0.008682345977603624,-0.0053962374881109726,0.08336306758418024,-0.015973427264937064,0.06678065945800489,0.006516539471236914,0.008400137021714132,0.0007709651373175132,0.0009172417594023871,0.007941719166338065,-0.0015232144758226054,0.005326576759549506,0.0004712723488758475,-0.013712128167052797
10_5,0.002501189445639776,-0.001805850657360648,-0.003043627990867675,0.0029171390598392776,-0.002222100468041553,0.0009411324776531225,0.0026127219908513703,-0.003392932280617354,-0.0011022032666567576,0.33650416944794503,0.04245514346953745,0.42482938331142217,-3.379314828756517e-05,0.0012787066062892685,0.016200939547561067,-0.001676825354941966,-0.00461786874163803,-0.0017548899998101391,-0.010099643656929657,0.022924969621551976,0.0022771859952685153,0.001356874421871431,0.013892202070071974,0.08290336708940692,0.020715842943419004,1.4803982889529999,0.1026410524023803,-0.06930511251948299,-0.03369343693457941,-0.010839015913250627,-0.012717506051441644,-0.00215177058725191,0.008933479444502065,-0.005600580856551139,0.089605944408459,-0.019012946841485787,0.07210403000285405,0.00015277813273045792,-0.003828358102728983,-0.0014697721859162657,0.0005009599300341197,0.004668690860591261,-0.0011874402970134977,0.0027664064530671844,0.0003660879792083398,-0.017175190440172516
11_1,-0.01273417708981347,-0.002433042626154938,-0.002908030320615471,-0.007790875288821904,-0.009683137859900813,-0.014596704579569172,-0.00058844920265644,-0.0033757609896078464,-0.013465815246255872,0.24324991930177664,0.016515812373595746,0.38131193105716843,0.004878025122915545,0.0017385659227487239,0.015337911649321082,0.0005739770002462335,0.010683481829032383,0.005793730752549568,-0.005838882900589289,0.027018488383642132,0.005249919004702027,0.0008989694395111425,0.02105118789992898,0.05417581905147205,-0.0026219271138090915,0.9021873338460903,0.033480462865298315,-0.03967717922643503,-0.03428050411051957,-0.009225472277271154,0.005400062404324955,-0.03619702580016907,-0.038820852538246124,-0.003554166819603819,0.10242237541171757,-0.0143169225285244,0.06403293617827024,-0.017445034892195534,-0.017851842699820788,-0.003681329950792375,0.0003754671880886668,-0.025380470954512645,-0.005152213260730609,-0.0064714554666275475,-0.00249322678628398,-0.031103741579292268
11_2,-0.01230606286063784,-0.0021843490606689433,-0.0017476307943902357,-0.009635189281390897,-0.00533766516021246,-0.0016127830726421896,-0.00213425243302953,-0.003386012361193649,-0.002539362997733558,0.24646407711010979,0.018840694342728455,0.3083274570218833,0.0016056822170747835,0.004433478235753953,0.011707425756899321,0.0003220476870469204,0.006844816959925117,0.004931844589614607,0.003257254292522221,0.027581669343256784,0.008991065864507779,0.006056466507898712,0.024561462697947876,0.0038621341046450575,-0.0018466174171066641,0.7949994484344727,-0.017193585152453863,-0.05074090459380627,-0.017137054511228603,-0.0026639299998972347,0.005430837240640878,-0.01942715854955376,-0.025221034831168963,-0.003625807228057459,0.13463729790174606,-0.0057754354742898814,0.0659417464874758,-0.013918149661391977,-0.0021651545541770288,-0.003258438000902038,0.0002309879380540348,-0.023276998534142498,0.0008829941677823795,-0.0033389870319628385,-0.002526796867599433,-0.007174464257621555
11_4,-0.003517916827943395,-0.001332295310586172,-0.001551245769301792,-0.0032217746627494228,-0.0014563769191675642,-0.002727033165238966,0.003926938271034932,-0.0036620935718590653,-0.006281988113451432,0.2779203108445571,0.02736273072942175,0.2607517260428502,0.0009525937958894384,0.02330327721282161,-0.012163365183409228,-0.0019543637569855495,0.019709256003263773,-0.00097489781543833,0.002549502749098621,-0.022791011364783457,0.010338352940025497,0.01107863220517068,0.04469473342673403,-0.015765921985877555,-0.000718640466588621,0.04816109344155139,-0.011987516638658227,0.09875369859921697,0.008721562092269708,-0.0012288962564165858,0.03447176352797289,-0.0025945312592629242,0.01966941085283557,-0.0013919231978717533,0.129613515240618,-0.013122462752897229,0.06256814275357436,-0.006738292256226137,-0.00878203447511266,-0.0006702539372200293,8.535366978933847e-05,-0.015481585562089988,0.0012108136504324135,-0.0018258373346806496,-0.0016002350908366557,-0.01084917315763883
11_5,-0.004455971764383823,0.0002610686707993166,-0.001832737674724873,-0.003928459107793119,-0.0028776473487921936,-0.004446490439687119,0.0028172849287527455,-0.005019603868412976,-0.011348014907151137,0.3237730859237752,0.023148481396231504,0.25749399144578766,0.00633465290821209,0.013278546415196166,0.004527026691312785,-0.00029325354153602104,0.0037976396822246923,0.004952590744568289,0.002559123671828963,0.027804785799445342,0.005910975544733235,0.005992568851290831,0.028314113458487996,-0.010900165292554548,-0.005998663828519683,0.06636738175890655,-0.012150676124205369,0.12457579549414623,-0.03741490338958098,-0.0013565858162252272,0.012600582116254195,-0.005790352795945331,0.011273013792774437,-0.007687868225903863,0.120825344800285,0.0008632785710387997,0.061372350808183936,-0.007342983067035347,-0.007433931056486994,-0.011002870645740027,-0.0005310693434854911,-0.015716525906960276,0.0032887656169951003,-0.006698129506875988,-0.0026498373448343637,-0.01754613303623509
12_1,0.002956462123403235,-0.00097553273341471,0.0005601864809707034,0.002581283290238538,0.0007277282868081492,0.006949746249259559,0.0028130689120228554,0.003649927600630554,0.007370745217586905,0.40246721684228765,0.08160754658989931,0.4141885347523152,0.0014298955221155145,0.006235637027786449,-0.015684516100821343,0.002607957188057747,0.005623745858635238,-0.0007500366083606994,0.0030727553978146856,-0.021322588378728354,-0.00040229421031136016,0.004657030900965187,0.028198359562502242,0.08528247254582981,-0.004020881379837734,1.5361371070469074,0.09956128242496597,0.08114039714779167,-0.03348034387761075,-0.005513190384448303,0.004018275757519182,0.0031601484474733364,0.015553883962223205,-0.0029855300004193665,0.1095170709918202,0.02326287721149711,0.08722089886876305,0.005880283942926326,0.008360718992134353,0.0010401125035956332,0.0026518476825401907,0.006855901808354872,0.0010985162416989828,0.0034848170357024122,-0.000850103556593005,-0.009933188303794626
12_2,0.003312120536291628,-0.0012843125826277647,0.0002889637043044875,-0.0008941289609027697,0.0008313014819263302,0.005685062663894489,0.0022243885099001407,-0.002404857020405282,0.0028833201652387497,0.3988305109278835,0.08116406822058848,0.4124147488482909,0.0006387656735216482,0.0013663200825081536,0.01719685089810789,0.005262006121907049,0.00024665388377411406,1.2808548175379658e-05,0.002037018410070053,0.028281156508319725,-0.003192666647444249,-0.016151624529186503,0.02741595026423105,0.08381995479424025,0.021789460371194988,1.5668328845222486,0.1045196932365271,-0.03542489181976336,-0.030997203856250054,-0.009034141295539318,0.0021842680918468995,-0.00224152115381875,0.010141672575693293,-0.004861428288636129,0.10792584461364425,0.019084488420464066,0.08200898482543316,0.006046373298361351,0.0077866571366744545,0.0012588614915545943,0.0035933032849147367,0.0076316122305663,0.0011603084045969728,0.0038007162931640356,-0.0019097644447187369,-0.019592715481094165
