,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,elitist
0_45000_30,-0.0010053874896206,-0.0124235930063228,-0.0022713806827803,0.023879324244918,-0.007338699531385,-0.0015172911590661,-0.0014610332072099,0.0093248046266164,-0.0094164699629884,0.005440511460125,-0.0174731293242951,0.0049160658765742,0.000204564946185,-0.0056718809662322,0.0122248000377154,-0.0012690515564033,-0.0025257852067377,0.0025569397736492,0.0139770507143046,0.0094218800364475,-0.0019512463323566,-0.0131544891328314,0.0016772524669593,-0.015979202720894,-0.0077320273335427,-0.0047266446566768,-0.0042015677618498,-0.0013984108887392,-0.0016271066242142,-0.012841073950508,0.0108116448616164,-0.0099190668477301,0.0016017311715124,0.0148071231875511,-0.0093802202091212,0.000454352399391,-0.006264949003742,0.0018869456757703,-0.0047003360483828,0.0004387951134823,0.0070034186232638,-0.001375964782348,-0.0006323500972162,-0.0042533466510136,0.0053435864874175,-0.0009762914562452,True
1_45000_30,-0.0046474650451822,-0.0029295549118479,-0.0075134142162935,0.0296218913047287,-0.0032621082604248,-0.0060774991860626,-0.0011640831359136,0.0112203290802345,0.0058290971443888,-0.0028855488005241,-0.0040855998682789,-0.005829697158027,-0.0068672025625587,-0.0022626784884607,0.0051484876562062,0.0062339829765055,0.0064649002500727,0.0073718477076799,0.0110504580071873,-0.0006592494990282,0.0047909720671773,-0.005062682898468,-0.0185840361654838,-0.0161370094955193,-0.0046053278055963,0.0112484301850527,-0.009289250771578,0.0024845554900904,0.0010848187599465,-0.011767229968481,-0.0045896755545909,-0.0070719301748825,-0.0133433036143336,0.0265165679214266,-0.0208065102885319,-0.0047137220869558,-0.0137534619692988,-0.00526351068958,-0.0021966255266729,0.0071018770789028,0.0089055799714332,-0.0072982254908001,1.135294914266528e-06,-0.0052992145570745,0.006809430111565,-0.0067007509886257,True
2_45000_30,-0.0006226907387685,-0.0041360696865276,0.0021907305234515,0.0240037300910146,-0.0101610652471682,-0.0036313834363614,0.0003910580409879,0.0086294505997309,-0.0049029303694905,-0.0216091639393893,-0.0074419361844341,0.004192419058753,0.0023296070914992,-0.0019771239531656,0.0051188866289043,0.0106119444146077,0.0073589920742586,0.0085985119311069,0.0049503102290234,0.0229414415912462,-0.0008345247385798,-0.006744675928095,-0.0054227527367842,-0.0115738475260229,-0.0103411745225724,-0.0120922794928024,-0.0029730470869825,-0.0054776867549543,-0.0138943349766473,-0.0172742712277031,0.0101558234149328,-0.0070653471575601,-0.0034210477187857,0.0186778813485794,-0.0207111137122192,0.0033247182581956,0.0112185737818422,-0.0003234527581413,-0.005433180823407,-0.0065272378146869,0.0027560129619543,-0.0050113016155565,0.0010554836770238,-0.0045569335662638,0.0040672404599496,-0.0003931516109963,True
3_45000_30,-0.0071209268861085,-0.0046973685514199,0.0139666334112236,0.0198131869291628,-0.0051520928342865,0.0002548843598522,-0.0081756902305808,0.0075552806589453,-0.0040806141134443,-0.0092270268655337,-0.0055412173109809,-0.0008667696210728,0.0010632595942177,-0.0014267772246902,0.0058287624117661,0.0050248516090329,0.0014328864625358,0.0111773449460309,0.0039188587435226,0.0021369481557495,0.0095549445347926,-0.004307653116175,-0.0110726931980979,-0.0030383808941836,-0.00590871978714,-0.009501984594289,-0.0085728068126786,0.0178157929968943,-0.0046590824681398,0.0197007384656704,-0.0053326475241946,-0.0037398677917952,-0.0160829435901245,0.0121181555288185,-0.0142322853763288,-0.0158383560502522,-0.0174216094402004,-0.0034035198172686,-0.0025601817679316,-0.0009090166727993,0.0241317516377931,-0.0083921032798572,-0.0018517389953061,-0.0063778178979335,0.0068815308594846,0.0074046488438363,True
4_45000_30,0.0023524703062527,-0.0018221000847809,0.0014397637974535,0.0275585873220305,-0.0122292784580564,-0.0007563462218115,0.0014847902166603,0.0089079488949976,-0.00799430340442,-0.0091128111385195,-0.0257000914913049,0.0054355880564012,-0.003799861426107,0.0029029259765837,0.0078377610629449,0.0023911277929978,0.0006003799813947,0.0067382216235967,0.0209501237901284,0.0048290348201603,0.0040012037654551,-0.0059930584933402,-0.0080737315732394,-0.0033942827495307,-0.010408224968506,-0.018748187182936,-0.0093728755556216,-0.0040333427018561,-0.0098484594757059,-0.0009259918894803,0.010170592906259,-0.0040556238986691,-0.0071832455484714,0.0123813497928504,-0.0128773128474935,0.0005610625794937,0.0150455647847155,-0.0007665619201058,-0.0025763793544251,-0.0055765334024095,0.0004398905869378,-0.0033481629614562,0.0016250421360979,-0.0069221789939139,0.0023893183243837,0.0046688563534267,True
5_45000_30,-0.002897718589257,-0.0036802969528527,0.003780927854472,0.0132842651502315,-0.0066064751385381,-0.0017258844166839,-0.0003465021081222,0.0169983479530917,-0.004058300200219,-0.0154848743073119,-0.0049577541846161,-1.6018984191742506e-05,-0.0023105806386491,-0.0022490647666448,0.0068760677301041,0.0063833128220778,0.0017896745463645,0.0101545577087315,0.008615125399767,0.0053561654682952,0.0098728509073207,2.048328774144452e-05,-0.0125703163883961,-0.0105990072605559,-0.0085814681378617,-0.0025221659457196,-0.006875457710977,0.0035306363107006,-0.0030898104881247,0.0100118620496006,-0.0015459178756061,-0.0026240516826681,-0.0145765271616316,0.0125428320044315,-0.0070917376563054,-0.0078543193076038,-0.0108263643152803,-0.0034802676518415,-0.0061549835677629,0.0042971336362895,0.0148656453732171,-0.0072977491175026,-0.0024065700505146,-0.0015013189351852,0.0098695540790612,0.0044426359241605,True
6_45000_30,0.0021925207879811,-0.0016931250132683,0.0009628754895641,0.025126092237811,-0.0030688163054387,-0.0110343862624438,-0.0090861633649409,-0.0018239672815035,-0.00540368925624,-0.0276913592916566,0.0021366402796958,0.0006151177051959,-0.0043546421104333,0.0010730146527365,0.0064358731252316,0.0116339149043941,0.0035961268882894,-0.0024414850757196,0.0108795073206712,0.0160984304222689,-0.0021353127580449,-0.0134811086651084,-0.0097582755999448,-0.0057351960566433,-0.0094567387745766,0.0068995397454626,-0.0013004757018348,0.0047315430418301,-0.0064480643212548,-0.0215016006607196,0.0093954609947166,-0.0077495162429015,0.0101677662020304,0.0064148101016625,-0.0277109901758704,-0.0036438699069789,-0.0056058669472871,-0.0053163233126683,-0.0018009202619392,-0.0041225776160131,-0.0012538974057187,-0.0025434989446505,-0.0015333190730605,0.0044249124043542,-0.0009791090060043,-0.0139527552726245,True
7_45000_30,-0.0017635761607219,-0.0067712077031355,0.0038333678778713,0.015860434825429,-0.0103164639016785,-0.0063537372085638,-0.0058111349570672,0.0011334885072836,-0.0001984955092936,-0.009057818565733,0.0002283192304125,0.0029396527556756,-0.0022642460070091,0.0007628589355452,0.0077929789972794,0.0102697658075418,-0.0003231450380142,0.0075760886609036,0.0179455104354162,0.0111931251835908,0.0003789662654544,-0.0129228972500862,-0.0023258237288404,0.0195091639336264,-0.0045614714721881,-0.0011823664142578,-0.008743606297721,-0.0161394443567893,-0.0032715744767484,-0.0083937234928961,0.0013279712190216,-0.0089512097290435,0.0007503523088502,0.0089552645619411,-0.0329279647382084,0.0006151003037836,-0.0075105006927522,-0.0011943753749845,-0.00648096727509,-0.0050380279799838,-0.0053789983190668,-0.0022308682168,-0.0106489778433067,-0.0009871026715561,0.0053482482378754,-0.0129631755338572,True
8_45000_30,0.0003603760937734,0.0014280828846219,0.0006149994642432,0.0039053657582948,-0.007851456588475,0.0006861152339245,1.1578959200709942e-05,0.0083532551210594,-0.0109429809660123,-0.024721360613321,-0.0017866283689961,-0.0101565211114287,-0.0027921557180323,0.0028987151128564,0.0092625966737208,0.0041332949371785,-0.0006677018873805,0.0108315808392407,0.0151920733223495,0.010949704840151,7.613251869465784e-05,-0.0103763641585447,-0.0027408253652577,0.0069818635046173,-0.0033734450445797,-0.0010712030471515,-0.0006553585560612,0.0014149190480551,-0.0032740496747293,-0.0157318100085937,0.0107087369746393,-0.0151683272946995,0.0052337836095985,0.0058411201225311,-0.0299104339212684,-0.0014720295686219,-0.0187020624801771,-0.0058576297982726,-0.0009936209105619,-0.0036796397393848,-0.000138137699763,-0.0007773233632623,0.0015321293242324,-0.0005687874150116,0.0040872745407766,-0.0091387734808868,True
9_45000_30,-0.0060100720261285,-0.0067206285924195,-0.003715283002225,0.007453953678145,-0.0089936732513494,-0.0051962578023895,-0.009404394319507,0.0089346609887186,-0.0060301917090756,0.011623047279082,-0.0152328347150493,0.0247546804674738,-0.0026440275491983,-0.0021756977778308,0.0006177382785056,-0.0047154182746714,-0.0003728370287361,0.0068662015544939,0.0184550636075442,0.0119296173841247,-0.0001298706425879,-0.0064155742164675,-0.0176299989984489,0.0184964971072549,-0.0138104146684974,0.0052558514221218,0.0022921701015077,0.0007301514262823,-0.014857019712271,-0.0143930352592343,0.0051469475832662,-0.0034541725810111,-0.0029575651874415,0.0034280298958759,-0.0322149284170481,-0.0007805730597578,-0.0072616833452242,-0.0031080438104726,-0.0017898767944857,-0.0041038205930837,0.0045641669440237,-0.00418577471387,-0.0020157823580831,-0.0033506091801247,0.0060170383465697,-0.0214179821536954,True
