,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,elitist
0_3000_30,0.0029232341660095,0.0037223974197607,0.0002381421141794,0.0006495981744802,-0.0004329959824402,0.0011222655445607,-0.0004187860018034,0.0033278618090807,0.0020905244172676,-0.0163179709781505,-0.0119780205403947,0.0042798291984602,0.0008708028487956,-0.001177406420076,0.0018951622386627,0.0035787937310773,-0.000155174740392,0.0005981996124449,0.0036212262025834,0.0087184172541157,0.0005649569119881,-0.0044899276663917,-0.0039138724209138,-0.0096173324943643,-0.0079934786970036,0.015864907259788,0.0036123068700459,-0.0046779793784105,-0.0041894163084529,0.0010179655440331,-0.0021514389124743,0.0047428631333198,0.0006046696990597,0.0001834695529371,0.0011364630954767,-0.0039000478290519,-0.0064604862165339,0.0037483977095984,0.0036097622518004,6.511358126094983e-05,0.0006722425646997,0.0016945653548001,7.661522005550795e-05,-0.0001632477692493,0.0002368612152583,0.0010443494232229,True
1_3000_30,-0.002904047146101,-0.0012803551501297,-0.0010289000041251,0.0001486479240652,-0.0022662849908575,-0.0004841570916941,-1.9551348125611847e-05,0.0018133642549709,-0.0010656728555569,-0.0101520199959131,-0.0191781585342032,-0.009871134857997,0.0008012764884606,-0.0004124263730998,0.0070302848210074,0.0041951258282031,0.0040227498808106,0.0025069253625424,0.0077299319170992,0.0072274701421714,0.001803562918769,-0.0001877834069867,-0.0004259233124638,-0.0107509475574238,-0.0059688829505274,0.0135287116158795,0.0155635812257709,-0.0017795480865461,-0.0058677779247307,0.0020789541386258,0.0007557457957934,0.0006193221930035,-0.0038086627505613,0.0032696397479477,0.0002363455279681,0.0029935074638995,4.204540079954609e-05,-0.0011928921038823,-0.0013114941987579,-0.0004728266631221,0.0001607697750199,-0.0034296676689699,-0.0018970928542639,-0.0017567075183529,-0.0003203984357546,0.002890887090157,True
2_3000_30,0.003977721915473,-0.0012921773127535,-0.0013797301223591,0.0037077941087278,-0.0015119528386233,0.0007890650789107,0.0022743243364002,0.00341685685847,0.0004041903949773,-0.0115387073017452,-0.0156318456902103,0.0043224935046892,0.0013162894472235,-0.0022970111329275,0.0008015550319912,0.0050203163665335,-0.0005827444326064,0.0041167607671999,0.0032567383905697,0.0024412144866921,-0.0001663274686597,-0.0003954706263027,-0.0057997021937428,-0.0059222502732782,-0.0090008138045914,0.0085438283051586,0.0077096867190372,-0.0003677638429757,-0.004162848863213,0.0022188993068366,-0.0002299962438441,0.0046771248051864,0.0009097868238416,0.0002450733235403,0.0018645001490331,-0.000356464450815,-0.0062712789584774,0.0036703563604695,0.0003388701857625,7.4085595662289e-05,0.0003164012472334,-0.0003607099758451,0.0005173151782102,0.000424762520844,0.0003204515129244,0.0003537203732038,True
3_3000_30,-0.0006591518529861,-0.0021029409627455,-0.0003822574614397,0.0021080677195755,-0.0005421108092699,-0.0009792606923922,-0.0005732867967381,2.2044635781589323e-05,0.0023820948381062,-0.0481289838902647,-0.0276622572809881,-0.0064197765462233,0.0003661382906807,-0.0002206163760196,0.0013525843572488,0.0005775565646915,0.0008526294719744,0.0025927321803691,0.0024208469829883,0.001908356835686,0.0020327815981014,0.0018146662035243,-0.0019931078693943,-0.008756916187879,-0.0061188073717761,0.0562752680607226,0.0313592797169418,0.0013284359303907,-0.0095367758558582,0.0153123057698527,-0.0010602787990939,-0.0032143398967377,-0.0031423279219394,0.0025430814620022,-0.0013279676089178,0.0062490696627215,-0.0026986898194643,0.0006617312180501,-0.0012694257414219,-0.0016415580483469,0.0021640759192317,-0.0010515493184928,-0.0014014931208734,8.241208511206918e-05,-0.0007880994834233,0.0015828134668912,True
4_3000_30,0.0013331758398332,0.000392104644456,-0.0027559565372972,0.0018116286874338,-0.0014360409675515,0.0019906460827682,0.0001650481621149,0.0010648678387874,-0.0037653579841637,-0.0159733737478713,-0.0214464743477325,0.0034743150200733,-0.0004637745815003,-0.0010553475638236,0.0010882965556441,0.0050426407875204,0.0011533106801668,0.0062601009716223,0.0037365576998209,0.0015848747336932,0.0005320229335453,0.0012248876017861,-0.0032723115692852,-0.0049013762756854,-0.0071891135315048,0.0030041989143733,0.0050616929378271,-0.0017999067740424,-0.0041683289509482,0.0032553408351126,0.0045136358222727,0.0012546368167695,0.0041812059456057,0.0025145379500704,0.0023024827665447,-0.0051957873721992,-0.0054805697205546,0.0032528889151997,0.0010657334792768,-0.0003594612932617,0.0029219440242171,0.0012217123168412,-0.0005438540575914,0.0017684523080883,0.0006199327253733,0.0041543401709384,True
5_3000_30,-0.0004255172249101,-0.001813452934347,-0.0013305939515694,0.0002934159608861,-0.0025678777570937,-0.0026684279524415,0.0004109916176188,0.0021782804698251,0.0020679483971827,-0.0041751388018765,-0.0098617577692274,-0.0017523752791358,0.0012314406132255,0.001169073155535,0.008989253209186,0.0088062966899678,0.001377148953394,0.0024941017719209,0.0079000387636407,0.0062562524812954,0.0009651765400476,-0.0026495070764654,-0.0011042446615387,-0.0105044003573966,-0.004947816113854,0.0083713447469619,0.0083842320651286,-0.0022936827530984,-0.0044660190499036,0.0035268723411745,0.0005229079984191,0.0015103847951367,-0.0021100441590357,0.0002028114827233,-0.0017546763243145,0.0017698953484957,-0.0009180203101846,-0.0008602344871585,-0.0003469922965446,-0.0020624406063162,0.0015592273409818,-0.0025600353600797,-0.002295211212308,-0.0007881421810666,-0.0002557872119959,0.0008265276197186,True
6_3000_30,0.0018311236591046,0.0011231353756955,-0.0034237438997769,0.0038409063559151,0.0016845592443508,-0.0007564507718789,-0.0004591306339332,0.0055354850401894,-0.0010760336214814,-0.0054758987805859,-0.0087758712821922,0.0051627975102764,-0.000209572872574,-9.31409642721007e-05,0.0003937144901306,0.0062042761410589,-0.0009418708391266,0.0009076277774441,0.0027887449073592,0.0027173185787182,0.0003788233437632,-0.0006039324721417,-0.0048374285488277,-0.0093229412378218,-0.0078253832417227,0.0105774245037463,0.0039631488926554,-0.0065227887686146,-0.0077550280851773,0.0047135380066107,-0.0040198069490854,0.0048965305547963,0.004208664118354,0.0007777734515241,0.0021846514959257,0.001859903930047,-0.0088120619432636,0.0006235730850035,0.0003830050381411,-0.0050169277980919,0.0001865725958607,-0.0018018648031427,-0.0015896121298356,0.0023994024590283,0.0012964536575993,-0.002320363694439,True
7_3000_30,-0.0005805736738483,-0.001587453105043,-0.0018747546780918,-0.0003936207887838,-0.0024646097115789,-0.0016986321585394,-0.0002720209841162,-0.0001974710553961,0.0013927000875212,-0.0051119665705214,-0.0021870221463121,-0.0126141310617642,0.001789586275741,0.0009258440991303,0.0054817986472677,0.008669362602287,0.0020402167392471,0.002970271824742,0.0068689008721432,0.0052594952011954,0.0004770083309597,-0.0021746108517222,-0.0023955700692156,-0.0106709014771024,-0.0045307389877509,0.0081823882231351,0.0187129540682061,-0.0015944441050559,-0.0033220411395089,0.0031539053851061,0.0013324429643125,-0.0002484045368357,-0.0021947377054541,0.0003472169293978,-0.0008548697753594,0.0025131802366836,-0.0013540401236216,0.0009338020612916,-0.0013732690922162,-0.0008276074357628,-0.0001129484002369,-0.0016014770478075,-0.0006898893798066,0.0008182620527537,-0.0003690222992172,0.0008066319368991,True
8_3000_30,0.0031256320046404,0.0004801951457209,-0.0018933055425085,0.00314604190246,-0.0023398571652978,0.0011729817398953,0.0017417073166302,0.0027654859748123,-0.0019242601832796,-0.0067767467727943,-0.0052353507928843,0.0043092691587863,0.0018600612343103,-0.0028539916862085,0.003580916167859,0.00737674664661,0.0005438397032699,0.0018780355760527,0.0026633685953319,0.0029821035487021,0.000658068752307,-0.0035453371100377,-0.0056230140157194,-0.0080468636612717,-0.0076599558095944,0.0086243411528631,0.0067517359225032,-0.0027757230044777,-0.0057998027987939,0.0012599461542497,0.0003271696269396,0.0059707624402443,0.0036998914975807,0.00020797185048,0.0023627402047043,-4.9366448949593296e-05,-0.0087439552361226,0.0047455448340711,-0.0030344781072662,-0.0006553616892402,0.0023531020050691,-0.0015668006743718,-0.002572906755079,-0.0029051006348002,0.0005301205176651,-0.0013430508312551,True
9_3000_30,-0.0014033013072151,-0.002918693552088,-0.0021409359130589,0.0017919717920847,-0.0023975521609197,-0.0016207424472595,7.030319050069433e-05,0.0002046416586906,0.0015697796417326,-0.0066054435236254,-0.0069765699813027,-0.0116307257593957,-0.0004584280700907,0.0008971879370428,0.0058169184332296,0.0039971753604309,0.0001648286643534,0.0025902282108596,0.0050231885214219,0.0026985484564479,-0.0003401077824205,0.000169665290528,-0.0034743303907898,-0.0098550354518704,-0.0051903246034983,0.007742272942999,0.0231444534236036,-0.0018287174496543,-0.0029019326559066,0.0034140136128268,-9.244595470612264e-05,-0.0013050468097809,-0.0011374542794643,0.0010646615300934,-0.001465608123267,0.0032925038212296,0.0009947292372193,-0.000627932474686,-0.0023608382096575,-0.0006900100274478,0.0023847857499265,-0.0009199745939157,-0.0001960464993786,-0.0008633322469889,-0.0004022139248276,0.0018157709211745,True
10_3000_30,-3.55784846549605e-05,4.924560674408338e-05,-0.00136128351689,-0.0010318057323103,0.0010802131528787,0.0008958303922054,0.0010130166257862,0.0009609243578841,-0.0072715728719289,-0.0197127733918371,-0.0166688948694405,0.0050344555515414,0.0012745453170496,-0.0002127616675858,0.0010926092669679,0.0012608812008806,0.0007264059751962,0.0094680121338036,0.0002605021314902,0.0012945315675127,0.0002865651321024,-0.0046376425177771,-0.0034708450551497,-0.0021835091258038,-0.0143757260605255,-0.0048620065171246,0.0236736591325972,-0.002336492418491,-0.0062270322554078,0.0144121153088624,0.01186275997996,0.0001560715152446,0.0007512617620223,-0.0007011618264924,0.0011238431752589,0.0023727998010555,-0.0014236381468878,0.0035806048956899,0.0005026226818811,-0.0017874454935526,0.0001506793333882,0.0011885949111964,0.0013426241768155,0.001180341632314,0.0005404016430343,-5.6820615999993454e-05,True
11_3000_30,-0.0007931805667448,-0.0018236780668788,-0.0013767829193939,0.0011008246518653,-0.0034581394153756,-0.0013557064168995,-0.0005829216024815,0.0007112174109281,0.0024196926263917,-0.0077322259439062,-0.006820960977503,-0.0066988040257715,0.0010915448402784,0.0004805429205465,0.0067584930082468,0.0075552503825482,0.0016384682895913,0.0035702891142122,0.0065479014188249,0.004891765960099,-2.882536085022343e-05,-0.0019801487798061,-0.0024774061631828,-0.0118545705739315,-0.0039064965166795,0.0096892566186735,0.0197458451612853,-0.0008407403635621,-0.0032981210746727,0.0024849253328875,0.0019013266507372,-0.0002722587787436,-0.0022534456645983,0.0003493235124236,-0.0008016913395424,0.0034835262090174,-0.0009757628910244,-0.0003510996823541,-0.0015659923996725,-0.0001082926746932,0.0013548522247402,-0.002226576224843,-0.001560456370525,-0.0003710226478399,0.0006208193152205,0.0008217864915741,True
