,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,base_sampler
0_5000_5,0.0029472422535908,0.0012853499875536,-0.000143540202143,-0.0015708483829249,0.0011304656929526,-0.0069430204133501,-0.0019707509588291,0.0043498890085302,0.0303927037679888,0.0255497469749871,-0.0247353859502216,0.0189401819207161,0.0043321275479108,-0.0033376154024131,0.0056203832302848,-0.0004246174276141,0.0025701286884326,0.0053140833621794,0.0036639905299373,0.0004124117303998,-0.0136325346936909,0.0096826569461057,0.0095745320073228,0.0247216604852026,0.0112235791802623,0.0129499905684896,-0.0043623063862185,-0.0107984851976137,-0.0630283594594384,-0.0112304595296854,-0.0111338639426,-0.0236944033463417,-0.0095208327772376,0.0011389384205923,0.0119064781072897,0.0016292733312912,0.0056851791784564,-0.0005831291890485,-0.0061049008967518,0.0006413721238118,-0.0061672640132483,0.0019177861567602,0.0025658069208779,0.0054731216818963,-0.0041084996590768,0.0093922430266645,gaussian
1_5000_5,-0.001598046639041,-0.000158052992939,-0.00431921158071,0.0021050065667375,-0.0038179241785765,-0.003043300332202,-0.0103198576005921,0.0051786883000428,-0.0117654508882417,0.0013513979260114,-0.0044291318745344,0.0204912962214594,0.0017643636026371,-0.0002548867238894,0.0091663394766086,0.0023780554932579,0.0029297175429007,0.0048952950889402,0.0100949104139272,0.0092296997069131,-0.0101430159617636,-0.007358146772131,0.0030768831238025,0.0084025091030801,-0.0038206695701176,0.0249457186983356,0.0177507822246782,-0.0079398708378989,-0.0305315331812809,-0.0112278472349374,-0.0096510568440967,-0.0240667618676067,-0.0094601153145661,-0.0028141337561369,0.0099002055608942,0.0026966941209021,-0.0165380982737856,-0.0048151694675967,-0.0024683145850226,-0.0094540098574202,-0.003887304698959,-0.0038277727932664,0.0111487733636837,-0.0053479772164617,-0.0015110257590579,0.0168981137450054,gaussian
2_5000_5,-0.0024432646696878,0.0004933848841872,-0.0001287173312595,-0.0027304254406185,-0.0002442532744541,-0.0006816626347167,0.001696679482707,0.0021133729381035,-0.0138299951546295,-0.0165888849211363,-0.0163875115004964,0.0389750022825796,0.0018338606736788,0.0072226530379728,0.0055809502754631,-0.0014873008187131,0.0020752116651974,0.0032408122953932,0.0034425654038528,0.0046006330302923,-0.0037641156490525,0.0015236303252689,0.0021505610500323,-0.0079506163819995,-0.0002975223758319,0.0152868690537921,0.0234682842010984,-0.0127656609576888,-0.0411733689907602,-0.0102415909962841,-0.0031564353228584,-0.0166173509140084,-0.0059298214336107,0.0054879837105436,0.0051127223921968,0.0036607291829584,0.0050599932709439,-0.0045494259697437,-0.0032250860563717,0.0001229060266314,0.0016999656066139,0.0013530594847655,-0.0013639641763387,-0.0039044382765472,-0.0034769962463092,0.0011778320633868,gaussian
3_5000_5,-0.0027656375951696,0.0044590719905963,0.0018492130323218,0.0009456284838985,0.0022579659090177,-0.0008695283791886,-0.001862663273288,0.0059162302311159,-0.0011837997443618,0.0047718934729601,-0.013973321694877,0.0228639116013613,0.0001562357305556,-0.0029034977524239,0.0081879325404859,0.0004002392430507,0.0023271215158291,0.0005720382197701,0.0028177357671011,0.0067669678596748,-0.00664550852748,-0.0041777622142203,-0.0058287649072022,0.0031851771108476,-0.000879333807304,-0.0132516355233663,0.0186721649584085,-0.0185941229890168,-0.014423447082253,-0.0049685023695078,-0.006056245981623,-0.0052386557111877,-0.009475781553284,0.0016879758620446,0.0109442674351878,-0.0010989887364797,-0.0069602037809807,-0.0074824100688968,-0.0021902108774505,4.827035096377848e-05,0.0015853281912088,0.0068634575387684,-0.0042772092749101,-0.0058195797998149,0.002533912648218,0.0094770612350697,gaussian
4_5000_5,0.0048657427302314,0.0026149301326721,-0.0010741398946798,0.0007348256364181,-0.004831007953374,0.0067920080410071,-0.0011949330276076,-0.001901390414521,-0.0136609217198759,-3.892022010050742e-05,0.0055328540925992,0.0232780988502035,0.0028726018839368,0.0012851086093456,0.0084653398514508,0.0033627176317506,0.0013335338459573,0.0009146173820838,0.0006385313308783,0.005431684671543,-0.0161294994687018,-0.0012084244184261,-0.0005771128148069,0.0101571180160291,-0.0043515772039428,0.0169739672073226,0.0148151862018413,-0.0152553174939735,-0.037779695305761,-0.0159895941062009,-0.0082385305560961,-0.0117517293199772,0.0023655932452117,0.0091156967951264,0.0067295467093424,-0.0015009562454158,-0.0032945536856612,0.000427741880902,-0.000128161677076,6.912480788327065e-05,-0.0010271751348157,-0.0061209646132631,0.0048621303458387,-0.0032680303350555,0.001022892328939,0.0057290634612547,gaussian
5_5000_5,-0.003345211308209,0.0023174127396366,-0.0048491329027447,0.0021019735788814,-0.0025489258285331,-0.0008695059857025,-0.0005370045906804,-0.001877116476191,-0.0072262973790851,0.0144555930016723,-0.0007805151695542,0.0167272265086513,-0.000755473694732,0.0012549092456964,0.0058421805247742,-0.005420599600206,0.0010500088948981,0.0085022329144954,0.0009226507950984,0.0082245498608002,-0.0148337852274989,0.0002157365848121,0.0044455579128613,0.0119647147689143,0.0031297033471663,-0.0046719747894486,0.0296094628263438,-0.0167304262123324,-0.0371690561461619,-0.0042085733711758,-0.0080354473588298,-0.0166560716669863,-0.0065389524396258,0.0008292094210815,0.0069908996740549,0.0032498659958206,-0.0001990863210518,-0.0027956568477537,-0.0004637026401662,0.0023759790545272,0.0009277929254851,0.0035647794733497,-0.0037408186234783,-0.0032114769674597,-0.0016160254323372,0.0098231082440196,gaussian
6_5000_5,0.0061282216864322,-0.0027187176078329,-0.0017724144892058,0.0006350581799639,-0.0020887053785888,-0.0056941078182668,-0.0036181065973667,0.0003400939094613,-0.0118024561077546,0.0125130400682109,-0.0081604342597966,0.0040891354033999,-0.0017748712655253,0.0016672807277913,0.0038973151386652,0.0040087595987002,0.0024086167885044,0.0038231741176585,0.0049743572553378,0.0074226591344462,-0.011248941357983,0.0015565672580017,0.0127175649631961,0.0126060788987125,-0.0057072889522789,0.0197717334630557,0.0180280642701007,-0.004920869464333,-0.0289533250167834,-0.0158585087047433,-0.0054924535959603,-0.0122261893443741,-0.0078093325952599,0.0120329833553978,0.0021246110928266,0.0052935825827749,-0.0004754792977831,-0.0021996913832972,-0.0041813681484846,-0.0027599760591691,-0.0035243201799892,0.0021165109360984,-0.0025156439423204,-0.0037517580797388,-0.0028763743360746,0.0084031506966815,gaussian
7_5000_5,-0.0042412184218088,0.0012465211373542,-0.0032530015446627,0.0001713474191178,0.0041733592440857,0.0020513437938241,-0.0007427428352645,0.0006027442151825,0.0136425646337329,0.002437846815641,-0.0040062374636776,0.0123552209213203,0.0019144990170389,0.0013873396150742,0.0071029684316056,0.0026121475758439,0.0018785780736138,0.0042069523085772,0.0035132385646941,0.0029991392742869,-0.0115817326227088,0.0075514161574665,-0.0054511676421756,0.0130524165923213,0.0013766924402919,0.0200765620789583,0.0197431422177993,-0.0038188161806555,-0.0582174515087398,-0.0054633813656747,-0.0091355906531875,-0.009909755769298,-0.0065171307095894,0.0033473130311153,0.0023659803649489,-0.0003208072051095,0.0107718210559818,-0.0145020298005638,-0.0008147103811717,-0.0013979058137239,0.0004319253826099,0.0002249816966217,-0.0027569216864659,-0.0019041745263031,-0.0013784555690512,0.0113681786668357,gaussian
8_5000_5,-0.0017436995735613,0.0002465276233904,-0.0061822750983756,0.0011487833974542,0.0024049205040286,-0.001293524663796,0.0002454008726888,0.001338872484267,0.0235851346423118,0.0228148043735338,-0.0171655548599774,0.019448471632618,-1.6278945804706352e-05,-0.0043042713080297,-0.0014069847950075,0.0035732065564214,-0.0030939375840186,0.0132685594642175,0.0002810733778775,0.0056388025912234,-0.0129628645825474,0.0022974165122614,0.0133844484226764,0.0019819445428791,0.0144097161748082,0.0101702238396664,0.0082111391480726,-0.0054098570039722,-0.0940803587193601,-0.0154586352078072,0.0012553727496619,-0.0072649772745782,-0.0041720593157379,0.0041075447552488,0.0104222642702042,0.0071876876951913,0.0153817533444939,-0.004787531088013,0.0018606183381747,-0.0010962718809119,0.0006503692679522,-0.0056426065329661,0.0008295143381035,0.0007087607504831,-0.0020771559943153,0.0006270280103518,gaussian
9_5000_5,-0.0031003250238504,-0.0036530079638941,-0.0015554944708699,-0.0022424463626363,-0.0032198385717388,0.0009892034184644,-0.0032306316568348,-0.0012263216752468,0.0126396822066622,0.0112930161452985,-0.0073634694568211,0.0268880698883887,0.0075238914260002,0.0006393619944522,0.0055845711897902,5.319012932753489e-05,0.0065523954329799,0.003294622499433,0.0099379008690554,0.007414914996702,-0.0061218258260504,-0.0045996923029742,0.0010728864220852,-0.0102336041120154,0.0039351971208604,0.010978815851169,0.0083267217325866,-0.0119167841743406,-0.0490584277714134,-0.0088245295119485,-0.0057837135875997,-0.0214180217491218,-0.0050761532362141,-0.0013861847767566,0.0058078463491717,0.0025330338498821,0.0038033353608634,-0.0018124119333164,0.0021492064919884,-0.0019625076294773,3.063052058924461e-05,-0.0066062746373943,0.0028839390401859,-0.0029258347895078,-0.0004823737781535,0.0170454955933025,gaussian
