,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,base_sampler
0_500_5,-0.0031331165088689,-0.0004603362948147,0.0001188180240695,0.0006059876245077,0.0027309220795305,-0.0009810939192844,-0.0003302137142842,-8.810986091975628e-05,-0.0003670442177686,0.001014620460182,0.0030531887943718,-0.0092845680535004,0.0006727754474616,0.006746321605483,-0.0011408996417476,-6.628299788226976e-05,0.0004408035640695,0.0030687299469005,-0.0005242783579863,0.0013683542792984,0.0016333486481785,-0.0015997944686611,-0.0063445030381149,-0.0062836658169076,-0.0043632965497271,0.0050023784120471,0.0007362613127091,-0.0086827164199279,-0.0081931231752873,-0.0047684452929729,-0.0027387584353345,0.001727389999828,-0.005112139211857,0.0021598897508535,-0.00609221857709,0.0044995846155494,-0.0024992306182135,-0.0026871652449286,-0.0021406182462351,-0.0002090270309369,-0.0017415115435342,0.0015238180033269,-5.927657664450385e-05,-0.0032266126646814,0.0006937645860782,-0.0034546014997341,gaussian
1_500_5,-0.0011050751736214,-0.0012714921981919,-0.0012853926610545,-0.0008839856702938,0.0014168889458087,-0.0035838435179919,-0.0019290648954204,-0.0018280347529094,0.0048208008452221,0.017899295450943,0.0030469591560736,0.007851468285889,0.0020776032641151,2.607481144877541e-05,0.0036852715991853,0.0006792278743578,-0.0004296196097489,0.0027714372858341,-0.0001664043911453,0.0004128425210984,-0.0026127257475251,-0.0044902847687559,0.0015979796732376,-0.0010215678968097,-0.0016871055544721,0.0031045840645428,0.0029992255103363,-0.0001449221486895,-0.0083432241034519,-0.0072742737562206,-0.0022430610627354,-0.0002340836905301,0.0003348918865172,6.0723382562555285e-05,-0.0069906248944835,-0.0013718670853303,-0.0097456364873408,-0.0010893868112186,-0.0002423734171228,-0.00110604782488,-0.0013425266724773,-0.0024184579728526,-0.0015548140663166,-0.0017636545374047,-0.0006290969201958,-0.0011767515193918,gaussian
2_500_5,-0.0032634153426237,-0.0011152041417769,-0.0014069602188797,-0.0004994732242126,-0.0006942615533253,0.0004326266253729,-0.0012240803678921,0.0003326983225491,-0.0023681412188391,0.0175528037853418,0.0011569526018084,-0.0049653701022585,0.0016770282349579,0.0021639676484462,0.0031379906619714,-0.0006303487048356,-0.0028216584172513,0.0071469143770726,0.0025795368413552,0.0025554373392983,-0.0015529200835819,0.0001142917538399,-0.0113386666439131,0.0040824526407004,-0.0014709777641129,-0.0019679073225216,-7.60845564624734e-05,-0.0082902622293693,-0.0209657214247028,-0.0018599444456566,0.0020730675027317,-0.0018909293880963,-0.0020129363441021,0.0001076953494296,0.0014407701748669,-0.0009022770493962,-0.0069778780456962,-0.0016754745680227,-0.0010834974449345,-0.0002526369705101,-0.0003313145376285,-0.0017825598408921,-0.0006209957037279,-0.0002720254012126,0.00014763827836,-0.0001256988519571,gaussian
3_500_5,-0.000913387172861,-0.0013443442484662,-0.0003540556290191,-0.0003219039229869,-0.0021752005681466,-0.000923220373879,-0.0010747089261553,-0.0036366921723227,0.0005285718083181,0.013658080438627,-0.0060157393897548,0.0111853255737139,-0.0014346798408362,-0.0010172933167065,0.0014904050943132,0.0002758287124189,-0.0015063906822327,0.0042109805569568,0.0003425088009284,0.0057590523379869,-0.0014464729659016,-0.0019373407692271,-0.0099042974550198,-0.0002976057374268,-0.0019001605107392,-0.0017599271923391,0.0157213969676228,0.0055175589499092,-0.0104234131724578,-0.006897081713477,-0.0009846314615553,7.932832261216647e-05,-0.0010706917186624,6.614165618501682e-05,0.0001223757806121,-0.0019084849657608,-0.0012179922711282,-0.0020645985095454,-0.0010665535180864,-0.0009849586218058,-0.0018071219757723,-0.0013316909028052,-0.0008443797777332,-0.0007168986468245,-0.00065299681422,-0.002605567203128,gaussian
4_500_5,-4.428228310751501e-05,-0.0005974439857042,-0.0006802955956719,0.0006416060624554,-0.000829253909548,-0.0009333738574719,-0.0025326918942424,-0.0020409854906089,-0.0023913818365164,-0.0013081204630963,0.0095396554504697,-0.0069965657192841,0.0020198353829471,0.0023065992179754,0.0001469037685892,-0.0004219476393138,0.0013128699061397,0.0004416898232481,-0.0007029630286112,0.0011482353846238,-0.0010725810287036,0.0011979128831723,-0.0060629541924791,0.0026878163283943,-0.0019418924622607,-0.0037082250706442,0.0076182787913341,-0.0061716225756102,-0.012465770820981,-0.0040380290865327,0.0043915623822012,-0.0025181955766337,0.0007889375465603,0.0006974376437866,-0.0090922522576579,0.0028859648684908,-0.0019634322985828,-0.0004569209359048,-0.0010361682006544,-0.0006981549067334,0.0010199304631097,0.0001138682040982,-0.0003198946843257,2.6450425906861305e-05,0.0005122429504888,0.000774144493765,gaussian
5_500_5,-4.301535371359647e-05,-0.0003534166406779,-0.0015042755219567,-0.0011099710740953,0.0016719422483173,0.0019908326798352,-0.0024984688970599,-0.0012437409213529,0.0035777403725605,0.0265024775267656,0.0039781472300926,0.0070460655640655,0.0006424336816002,-0.0021760452791493,0.0026016480108902,-0.0007849966575818,-0.00040167436662,0.0062902024447926,-0.0034296761372622,0.0007961539799678,-0.001713986502336,-0.0020940426646269,0.0125230961348718,-0.0029040175245387,-0.0019831189444281,-0.0071908428859113,-0.0001908047956421,0.0029813107444573,-0.006945847075817,-0.0067812263351759,-0.0020039056164969,-0.0017247007981152,-0.0024739156872847,0.0002769667170733,-0.0092140072693663,-0.0023136361022659,-0.003113602765416,0.0009990369927041,-0.001348336868345,0.0001359247999309,-0.0013382103987692,-0.0031381582991097,-0.0012980599732539,-0.0022910432696241,-9.952782303283504e-05,-0.0016502290194048,gaussian
6_500_5,0.0006634986176713,-3.824448207027607e-05,-0.0010025101075292,-0.0018777192235814,-0.0007400892393037,0.0024667383015842,-0.0021427282099685,-0.000653490050199,0.006427941493005,0.0022957418196844,-0.0009312400375612,-0.0030356187683763,-0.0003098409884201,0.0008658798677823,0.0012807033638243,0.0008520177512141,-0.0001728084333269,0.0056246413860487,-0.0004155455690916,0.0040325124728106,0.0073974127245163,0.0012377030947449,-0.0030956473868502,-0.001060286148119,-0.0002007362362047,-0.0067532267022869,-0.0018883925211133,-0.0088093983556655,-0.0095010890496893,-0.0036682494580376,0.0027507041663952,-0.0084213166021448,-0.0054086096967228,0.0004132564588651,-0.0064710455762263,0.0008473062360844,0.0040762057678254,0.0041863104084401,-2.859553871909971e-05,-0.0004966011981665,0.0012978556419901,5.1251923800576645e-05,0.001735045429647,-0.0043376725723623,-0.0006749010282476,-0.0008545568950891,gaussian
7_500_5,-0.0024512383761883,-0.0006544931497188,-0.0005056051017168,-0.0013046908484764,-0.0014892337320873,-0.0002443613801871,-7.446681368581346e-05,-0.0030927424024661,-0.0046940481309744,0.0213820469006434,-0.0048402255905376,0.0290868632515385,0.0042851780463561,0.0028296850497556,0.0067585345580888,-4.832240695878832e-05,0.000574443501934,0.0008349889361758,0.0008114859431257,0.0012808647682093,-0.0017862371333734,-0.0089134418108907,0.0007771577334097,-0.0023350982714083,-0.0016015521534192,-0.0029689277351086,-0.0023096064623277,0.0003863067131595,-0.0072007783579396,-0.0065988997918909,-0.004148936416801,-0.0045677080222651,-0.0008578536761709,0.0021318112370807,-0.0079961670106676,-0.0006068774831103,-0.004568518735412,-0.0007520101238495,2.2811701316557703e-05,-0.0007590151891659,-0.0026788558761869,-0.0015157516119986,-0.0011973440041028,-0.0004938067097408,-0.0004861814554757,-0.0050820989237335,gaussian
8_500_5,-0.000944290181524,3.7442672226967e-05,-0.0012875253168189,-0.0002731309485565,-0.0007696586332401,-0.0034501825097301,-0.0010504676173392,-0.0028981126268199,0.0017401935953411,0.0162220249092555,0.0109421441102176,0.004590855251609,0.0018232878232561,0.0054826046799305,0.0039681168570742,-0.0037592680118961,0.0015405509424683,0.007139703023597,-0.0085552650227478,0.0050647176918397,-0.0011659936012149,-0.0011003074732108,-0.0048443030536624,-0.0062270645495531,-0.0001560318759505,0.0061163820835088,-0.0054422652286964,-0.004584014832017,-0.0077814356256685,-0.0036250084256981,-0.0049123772689434,8.786876109906259e-05,-0.0017542382805396,-0.0017143722156047,-0.0044811254336393,0.0011777495249963,-0.017157349126429,-0.0012959863568108,-0.0015395611377936,-0.0015807891566297,-0.0010866392608472,-0.0017117372712228,-0.0001795112181087,-0.0015174612368485,-0.0007716841307199,0.0024940617502194,gaussian
9_500_5,-0.00233849292007,8.207291856979755e-05,-0.0008108528960796,-0.0017890958291588,-0.0017079879195826,-0.0009553029701016,-0.0006945752172582,-0.0005454859177201,-0.0025808805766657,0.0142487979738198,0.0011262775385932,0.0104405838449528,-0.0002730238778289,-2.6233635625427e-05,0.0057837806700914,-0.0008413267903899,-0.001067007129579,0.0003850044393399,0.0016595812613457,0.0016407027476679,-0.0036047304076888,-0.0041631520901057,0.0016919652785656,-0.0015099199975401,-0.0010735059604024,0.0018250951333945,0.0022878351041242,0.0006680414969859,-0.0076314106212672,-0.0078708572846578,-0.0027590579422975,-0.0033491128530692,-0.0015024445109188,0.0004926623119068,-0.0016670813204999,-0.0019394865159498,-0.0030132981270458,-0.0036927207180301,0.0004231598899005,-0.0006651128774934,-0.0011644689420314,-0.0013318632144984,-0.0012453589443408,-0.0008595841164376,-0.0004998676779825,-0.0014328989555538,gaussian
