"","DIM","funcId","ID","runtime","run","f(x)","instance","dim"
"1",5,1,"conf_16",250,1,3.2693604274,1,5
"2",5,1,"conf_16",500,1,3.2693604274,1,5
"3",5,1,"conf_16",1500,1,0.7248078031,1,5
"4",5,1,"conf_16",2500,1,0.1136324024,1,5
"5",5,1,"conf_16",5000,1,0.0003958344,1,5
"6",5,1,"conf_16",7500,1,1.4134e-06,1,5
"7",5,1,"conf_16",250,2,6.9721845102,1,5
"8",5,1,"conf_16",500,2,3.7611149463,1,5
"9",5,1,"conf_16",1500,2,0.6687666847,1,5
"10",5,1,"conf_16",2500,2,0.053084764,1,5
"11",5,1,"conf_16",5000,2,0.0002998369,1,5
"12",5,1,"conf_16",7500,2,3.144e-06,1,5
"13",5,1,"conf_16",250,3,3.8392981815,1,5
"14",5,1,"conf_16",500,3,1.3207450986,1,5
"15",5,1,"conf_16",1500,3,0.3882232529,1,5
"16",5,1,"conf_16",2500,3,0.0647489398,1,5
"17",5,1,"conf_16",5000,3,0.0005786632,1,5
"18",5,1,"conf_16",7500,3,1.843e-06,1,5
"19",5,1,"conf_16",250,4,2.9404032915,1,5
"20",5,1,"conf_16",500,4,2.7970117902,1,5
"21",5,1,"conf_16",1500,4,0.8895912765,1,5
"22",5,1,"conf_16",2500,4,0.0536591034,1,5
"23",5,1,"conf_16",5000,4,0.0004442407,1,5
"24",5,1,"conf_16",7500,4,2.1813e-06,1,5
"25",5,1,"conf_16",250,5,7.6386666788,1,5
"26",5,1,"conf_16",500,5,2.6100563461,1,5
"27",5,1,"conf_16",1500,5,0.3202926431,1,5
"28",5,1,"conf_16",2500,5,0.0523778232,1,5
"29",5,1,"conf_16",5000,5,0.0004493233,1,5
"30",5,1,"conf_16",7500,5,2.3243e-06,1,5
"31",5,1,"conf_16",250,6,1.7946227134,1,5
"32",5,1,"conf_16",500,6,1.7946227134,1,5
"33",5,1,"conf_16",1500,6,0.5442523074,1,5
"34",5,1,"conf_16",2500,6,0.0189804058,1,5
"35",5,1,"conf_16",5000,6,0.0003378979,1,5
"36",5,1,"conf_16",7500,6,1.6101e-06,1,5
